id,gender,region,age
35354,1,"zilinsky kraj, turzovka",23
35355,1,"zilinsky kraj, cadca",0
35356,1,"trenciansky kraj, trencin",18
35357,1,"zilinsky kraj, rajecke teplice",18
35358,0,"nitriansky kraj, nitra",18
35359,0,"trnavsky kraj, piestany",20
35360,1,"presovsky kraj, humenne",0
35361,0,"presovsky kraj, vranov nad toplou",0
35362,0,"nitriansky kraj, nove zamky",0
35363,0,"trenciansky kraj, trencin",25
35364,1,"kosicky kraj, spisska nova ves",100
35365,0,"nitriansky kraj, sala",18
35366,1,"trenciansky kraj, nove mesto nad vahom",0
35367,0,"trnavsky kraj, hlohovec",18
35368,0,"banskobystricky kraj, banska stiavnica",0
35369,0,"zahranicie, zahranicie - ostatne",0
35370,1,"banskobystricky kraj, banska bystrica",26
35371,1,"bratislavsky kraj, bratislava - ruzinov",0
35372,0,"trenciansky kraj, banovce nad bebravou",17
35373,1,"zilinsky kraj, vrutky",34
35374,0,"ceska republika, cz - praha",0
35375,1,"zilinsky kraj, cadca",0
35376,0,"trnavsky kraj, hlohovec",25
35377,0,"zilinsky kraj, kysucke nove mesto",0
35378,0,"banskobystricky kraj, tornala",15
35379,1,"zilinsky kraj, zilina",0
35380,1,"banskobystricky kraj, banska bystrica",0
35381,0,"banskobystricky kraj, banska bystrica",18
35382,0,"zahranicie, zahranicie - ostatne",0
35383,0,"zahranicie, zahranicie - ostatne",0
35384,1,"zilinsky kraj, cadca",0
35385,0,"banskobystricky kraj, banska bystrica",21
35387,0,"banskobystricky kraj, banska bystrica",20
35388,0,"zilinsky kraj, zilina",15
35389,0,"zilinsky kraj, kysucke nove mesto",15
35390,0,"zilinsky kraj, martin",18
35391,1,"zilinsky kraj, zilina",21
35393,0,"banskobystricky kraj, banska bystrica",19
35395,1,"zilinsky kraj, zilina",23
35396,0,"banskobystricky kraj, banska bystrica",21
35398,1,"zilinsky kraj, kysucke nove mesto",19
35399,1,"zilinsky kraj, trstena",0
35400,1,"banskobystricky kraj, banska bystrica",20
35401,0,"zilinsky kraj, dolny kubin",21
35403,1,"banskobystricky kraj, banska bystrica",21
35405,1,"banskobystricky kraj, banska bystrica",22
35407,0,"banskobystricky kraj, banska bystrica",20
35408,1,"zilinsky kraj, namestovo",24
35409,1,"banskobystricky kraj, banska bystrica",0
35410,1,"zahranicie, zahranicie - ostatne",20
35412,1,"banskobystricky kraj, banska bystrica",0
35414,0,"banskobystricky kraj, banska bystrica",21
35415,1,"zilinsky kraj, dolny kubin",0
35420,0,"zilinsky kraj, zilina",18
35421,1,"zilinsky kraj, zilina",0
35423,0,"zilinsky kraj, zilina",22
35427,0,"zilinsky kraj, zilina",0
35428,1,"zilinsky kraj, zilina",0
35429,0,"zilinsky kraj, zilina",0
35430,1,"zilinsky kraj, zilina",0
35431,1,"bratislavsky kraj, bratislava - petrzalka",0
35436,1,"nitriansky kraj, nove zamky",22
35446,1,"zilinsky kraj, turcianske teplice",21
35450,1,"banskobystricky kraj, tornala",16
35451,1,"zilinsky kraj, liptovsky hradok",0
35452,1,"banskobystricky kraj, banska bystrica",18
35453,0,"banskobystricky kraj, banska bystrica",21
35454,0,"nitriansky kraj, nitra",20
35455,1,"banskobystricky kraj, banska bystrica",26
35456,1,"banskobystricky kraj, banska bystrica",20
35457,0,"bratislavsky kraj, senec",19
35458,0,"zilinsky kraj, rajec",0
35459,0,"banskobystricky kraj, banska bystrica",23
35460,0,"banskobystricky kraj, banska bystrica",21
35461,0,"banskobystricky kraj, banska bystrica",0
35462,1,"banskobystricky kraj, banska bystrica",20
35463,0,"banskobystricky kraj, banska bystrica",18
35465,0,"banskobystricky kraj, banska bystrica",21
35466,1,"banskobystricky kraj, banska bystrica",19
35467,1,"zilinsky kraj, zilina",20
35468,1,"zilinsky kraj, zilina",17
35488,1,"banskobystricky kraj, banska bystrica",23
35489,0,"banskobystricky kraj, banska bystrica",0
35490,1,"zilinsky kraj, dolny kubin",21
35493,0,"zilinsky kraj, dolny kubin",0
35494,1,"zilinsky kraj, martin",18
35495,1,"zilinsky kraj, dolny kubin",0
35500,1,"zilinsky kraj, trstena",19
35501,0,"zilinsky kraj, kysucke nove mesto",24
35502,1,"zilinsky kraj, dolny kubin",13
35503,1,"zilinsky kraj, dolny kubin",29
35505,1,"zilinsky kraj, ruzomberok",18
35508,0,"zilinsky kraj, dolny kubin",31
35509,0,"zilinsky kraj, zilina",21
35512,1,"trnavsky kraj, galanta",24
35515,0,"banskobystricky kraj, banska stiavnica",0
35516,0,"presovsky kraj, bardejov",16
35517,1,"zilinsky kraj, cadca",0
35518,0,"presovsky kraj, kezmarok",19
35519,1,"kosicky kraj, kosice - juh",35
35520,1,"zilinsky kraj, kysucke nove mesto",42
35521,0,"bratislavsky kraj, bratislava - stare mesto",0
35522,1,"zilinsky kraj, zilina",0
35523,1,"zilinsky kraj, zilina",23
35524,1,"nitriansky kraj, sahy",0
35525,0,"trnavsky kraj, trnava",16
35526,0,"trnavsky kraj, hlohovec",19
35527,0,"nitriansky kraj, nitra",0
35528,0,"trnavsky kraj, senica",31
35529,0,"kosicky kraj, spisska nova ves",17
35530,1,"zahranicie, zahranicie - ostatne",33
35531,0,"kosicky kraj, moldava nad bodvou",26
35532,1,"trenciansky kraj, povazska bystrica",19
35533,1,"trenciansky kraj, prievidza",33
35534,0,"trnavsky kraj, hlohovec",26
35535,0,"zilinsky kraj, zilina",25
35536,0,"zilinsky kraj, zilina",0
35537,0,"trnavsky kraj, hlohovec",21
35538,0,"banskobystricky kraj, banska stiavnica",19
35539,1,"nitriansky kraj, levice",22
35540,0,"trnavsky kraj, trnava",18
35541,0,"kosicky kraj, kosice - okolie",0
35542,1,"zilinsky kraj, namestovo",18
35543,1,"zilinsky kraj, ruzomberok",16
35544,1,"trenciansky kraj, povazska bystrica",0
35545,1,"zilinsky kraj, dolny kubin",20
35546,1,"banskobystricky kraj, ziar nad hronom",17
35547,1,"zilinsky kraj, dolny kubin",0
35548,1,"zilinsky kraj, ruzomberok",18
35549,1,"banskobystricky kraj, krupina",0
35550,1,"zilinsky kraj, dolny kubin",0
35551,1,"zilinsky kraj, dolny kubin",22
35553,1,"zilinsky kraj, dolny kubin",24
35558,1,"kosicky kraj, trebisov",18
35560,0,"trnavsky kraj, trnava",18
35561,1,"zilinsky kraj, zilina",17
35565,1,"nitriansky kraj, nove zamky",37
35568,1,"zilinsky kraj, zilina",20
35569,1,"bratislavsky kraj, stupava",17
35575,1,"bratislavsky kraj, bratislava - karlova ves",22
35576,1,"bratislavsky kraj, bratislava - dubravka",23
35577,1,"bratislavsky kraj, bratislava - devinska nova ves",0
35578,0,"bratislavsky kraj, pezinok",18
35579,1,"trnavsky kraj, piestany",0
35580,1,"zilinsky kraj, bytca",25
35581,1,"bratislavsky kraj, bratislava - okolie",20
35582,1,"bratislavsky kraj, pezinok",16
35583,1,"bratislavsky kraj, pezinok",19
35586,1,"trnavsky kraj, trnava",0
35589,1,"zilinsky kraj, zilina",0
35590,1,"zahranicie, zahranicie - usa",0
35591,1,"presovsky kraj, humenne",0
35592,0,"zahranicie, zahranicie - gb",0
35593,1,"zilinsky kraj, liptovsky mikulas",28
35594,1,"presovsky kraj, bardejov",20
35595,1,"trenciansky kraj, povazska bystrica",0
35597,1,"zilinsky kraj, zilina",16
35598,0,"zilinsky kraj, zilina",22
35601,0,"zahranicie, zahranicie - ostatne",0
35602,1,"zilinsky kraj, cadca",20
35603,0,"zilinsky kraj, liptovsky mikulas",15
35604,0,"zilinsky kraj, zilina",10
35605,0,"kosicky kraj, trebisov",13
35606,0,"banskobystricky kraj, kremnica",15
35607,0,"zilinsky kraj, kysucke nove mesto",12
35608,0,"zilinsky kraj, martin",0
35609,0,"trnavsky kraj, vrbove",0
35611,1,"presovsky kraj, presov",0
35612,1,"zilinsky kraj, zilina",21
35613,1,"zilinsky kraj, kysucke nove mesto",21
35615,0,"zilinsky kraj, martin",17
35616,1,"zilinsky kraj, cadca",20
35617,0,"zilinsky kraj, dolny kubin",0
35618,0,"zilinsky kraj, dolny kubin",0
35621,1,"zilinsky kraj, dolny kubin",0
35622,1,"zilinsky kraj, namestovo",0
35625,0,"zilinsky kraj, ruzomberok",18
35627,1,"zilinsky kraj, liptovsky mikulas",21
35630,1,"zilinsky kraj, namestovo",19
35632,1,"zilinsky kraj, dolny kubin",19
35633,1,"zilinsky kraj, ruzomberok",18
35634,1,"zilinsky kraj, zilina",22
35635,1,"zilinsky kraj, zilina",0
35636,1,"zilinsky kraj, cadca",0
35637,0,"trnavsky kraj, trnava",21
35638,1,"zilinsky kraj, kysucke nove mesto",23
35639,1,"zilinsky kraj, namestovo",0
35641,1,"zilinsky kraj, cadca",22
35642,0,"banskobystricky kraj, rimavska sobota",20
35643,0,"zilinsky kraj, martin",0
35645,0,"presovsky kraj, bardejov",0
35647,0,"zahranicie, zahranicie - usa",0
35649,0,"banskobystricky kraj, rimavska sobota",15
35650,0,"zahranicie, zahranicie - ostatne",18
35651,0,"ceska republika, cz - ustecky kraj",21
35652,1,"zilinsky kraj, zilina",0
35657,1,"zilinsky kraj, namestovo",0
35658,1,"zilinsky kraj, zilina",0
35659,0,"zilinsky kraj, zilina",16
35660,0,"zilinsky kraj, zilina",17
35661,0,"zilinsky kraj, zilina",15
35663,0,"zilinsky kraj, kysucke nove mesto",17
35666,1,"zilinsky kraj, dolny kubin",20
35667,1,"trenciansky kraj, trencin",17
35668,1,"zahranicie, zahranicie - ostatne",25
35669,1,"trenciansky kraj, povazska bystrica",28
35670,1,"zilinsky kraj, zilina",0
35671,1,"zilinsky kraj, martin",23
35672,0,"zilinsky kraj, zilina",28
35673,0,"zilinsky kraj, kysucke nove mesto",15
35674,1,"zilinsky kraj, zilina",11
35675,1,"zilinsky kraj, zilina",12
35676,1,"zilinsky kraj, zilina",10
35677,0,"zilinsky kraj, zilina",21
35679,0,"zilinsky kraj, martin",12
35681,1,"zahranicie, zahranicie - ostatne",20
35682,1,"zilinsky kraj, cadca",18
35683,1,"zilinsky kraj, trstena",19
35684,0,"bratislavsky kraj, bratislava - nove mesto",0
35685,0,"bratislavsky kraj, senec",18
35686,0,"zilinsky kraj, zilina",13
35687,1,"banskobystricky kraj, banska bystrica",20
35688,0,"zilinsky kraj, kysucke nove mesto",14
35689,1,"zilinsky kraj, zilina",12
35690,0,"bratislavsky kraj, senec",20
35692,0,"zilinsky kraj, zilina",0
35693,1,"zilinsky kraj, dolny kubin",20
35695,1,"banskobystricky kraj, velky krtis",0
35697,1,"zilinsky kraj, zilina",0
35699,1,"zilinsky kraj, dolny kubin",14
35700,1,"zilinsky kraj, dolny kubin",18
35701,1,"zilinsky kraj, cadca",23
35702,0,"zilinsky kraj, dolny kubin",17
35703,0,"zilinsky kraj, dolny kubin",17
35704,1,"zilinsky kraj, dolny kubin",0
35705,1,"zilinsky kraj, dolny kubin",16
35707,0,"zilinsky kraj, dolny kubin",18
35709,1,"zilinsky kraj, cadca",0
35711,1,"zilinsky kraj, zilina",21
35712,1,"zilinsky kraj, zilina",26
35713,0,"zahranicie, zahranicie - ostatne",0
35714,1,"zilinsky kraj, zilina",19
35715,1,"zilinsky kraj, zilina",20
35717,1,"zilinsky kraj, zilina",0
35718,0,"zilinsky kraj, kysucke nove mesto",0
35721,0,"trnavsky kraj, hlohovec",0
35723,1,"presovsky kraj, humenne",20
35724,0,"zilinsky kraj, zilina",17
35725,0,"ceska republika, cz - stredni cechy",25
35726,0,"zilinsky kraj, bytca",0
35727,0,"zilinsky kraj, namestovo",0
35729,1,"trenciansky kraj, novaky",19
35730,0,"trnavsky kraj, trnava",18
35731,0,"nitriansky kraj, topolcany",15
35732,0,"zilinsky kraj, zilina",0
35733,0,"nitriansky kraj, nitra",0
35734,0,"trenciansky kraj, nove mesto nad vahom",17
35736,0,"zahranicie, zahranicie - ostatne",16
35737,1,"kosicky kraj, kosice - okolie",21
35738,0,"trnavsky kraj, trnava",31
35740,0,"banskobystricky kraj, jelsava",0
35741,1,"kosicky kraj, kosice - okolie",26
35742,0,"presovsky kraj, poprad",0
35743,0,"zahranicie, zahranicie - ostatne",0
35744,0,"trnavsky kraj, hlohovec",25
35745,0,"trnavsky kraj, senica",24
35746,1,"zilinsky kraj, kysucke nove mesto",25
35747,0,"zilinsky kraj, cadca",22
35748,1,"zilinsky kraj, trstena",19
35749,0,"zilinsky kraj, zilina",16
35750,0,"bratislavsky kraj, bratislava - stare mesto",34
35751,1,"zilinsky kraj, martin",19
35754,1,"zilinsky kraj, trstena",0
35756,1,"zilinsky kraj, ruzomberok",27
35762,1,"zilinsky kraj, cadca",21
35763,1,"zilinsky kraj, dolny kubin",0
35766,1,"zilinsky kraj, cadca",22
35770,0,"zilinsky kraj, zilina",18
35771,0,"zilinsky kraj, cadca",19
35772,1,"zilinsky kraj, cadca",22
35773,1,"zilinsky kraj, zilina",32
35774,1,"zilinsky kraj, cadca",22
35775,0,"nitriansky kraj, levice",14
35776,0,"kosicky kraj, kosice - sever",0
35777,0,"zahranicie, zahranicie - australia",16
35778,0,"zahranicie, zahranicie - usa",0
35779,0,"trenciansky kraj, trencin",0
35780,0,"kosicky kraj, spisska nova ves",0
35781,0,"bratislavsky kraj, bratislava - ostatne",17
35782,0,"zilinsky kraj, cadca",17
35783,1,"banskobystricky kraj, lucenec",30
35784,0,"zilinsky kraj, zilina",13
35785,0,"ceska republika, cz - karlovarsky kraj",0
35786,0,"zilinsky kraj, zilina",13
35787,0,"trnavsky kraj, piestany",12
35788,0,"zahranicie, zahranicie - ostatne",0
35792,1,"zilinsky kraj, dolny kubin",21
35793,1,"bratislavsky kraj, bratislava - okolie",20
35797,1,"zilinsky kraj, namestovo",19
35798,1,"zahranicie, zahranicie - gb",19
35800,1,"zilinsky kraj, dolny kubin",21
35801,1,"zilinsky kraj, dolny kubin",19
35802,1,"zilinsky kraj, dolny kubin",20
35805,1,"zahranicie, zahranicie - nemecko",17
35807,0,"zahranicie, zahranicie - ostatne",0
35808,0,"zahranicie, zahranicie - usa",0
35811,1,"zilinsky kraj, cadca",0
35812,1,"bratislavsky kraj, bratislava - karlova ves",20
35813,1,"zilinsky kraj, cadca",21
35814,1,"zahranicie, zahranicie - ostatne",21
35815,0,"zilinsky kraj, cadca",0
35816,1,"zilinsky kraj, cadca",0
35817,1,"zahranicie, zahranicie - ostatne",21
35818,1,"zilinsky kraj, zilina",0
35819,1,"zilinsky kraj, kysucke nove mesto",17
35820,0,"zilinsky kraj, kysucke nove mesto",0
35821,0,"zilinsky kraj, zilina",26
35823,0,"zilinsky kraj, cadca",0
35824,1,"zilinsky kraj, kysucke nove mesto",0
35826,0,"zilinsky kraj, namestovo",15
35827,0,"zilinsky kraj, kysucke nove mesto",0
35828,0,"banskobystricky kraj, banska bystrica",23
35829,0,"banskobystricky kraj, banska bystrica",21
35832,1,"presovsky kraj, kezmarok",0
35835,0,"zilinsky kraj, kysucke nove mesto",0
35836,1,"zilinsky kraj, liptovsky mikulas",29
35837,0,"zilinsky kraj, vrutky",0
35838,0,"bratislavsky kraj, pezinok",30
35839,1,"zilinsky kraj, cadca",0
35840,1,"zahranicie, zahranicie - usa",20
35841,1,"zahranicie, zahranicie - kanada",20
35843,1,"zilinsky kraj, cadca",23
35845,1,"zilinsky kraj, cadca",22
35848,0,"zilinsky kraj, dolny kubin",0
35849,1,"zilinsky kraj, dolny kubin",0
35850,1,"zilinsky kraj, turzovka",22
35851,1,"zilinsky kraj, dolny kubin",18
35852,1,"zilinsky kraj, dolny kubin",19
35853,1,"zilinsky kraj, dolny kubin",19
35854,1,"zilinsky kraj, dolny kubin",18
35856,1,"zilinsky kraj, ruzomberok",18
35857,1,"zilinsky kraj, dolny kubin",0
35858,1,"zilinsky kraj, dolny kubin",21
35860,1,"zilinsky kraj, namestovo",20
35863,0,"zilinsky kraj, kysucke nove mesto",16
35865,0,"kosicky kraj, michalovce",12
35866,1,"zilinsky kraj, dolny kubin",20
35867,1,"zilinsky kraj, zilina",21
35869,0,"zilinsky kraj, kysucke nove mesto",15
35870,1,"nitriansky kraj, nitra",0
35871,0,"zilinsky kraj, zilina",12
35872,1,"zilinsky kraj, kysucke nove mesto",10
35873,0,"bratislavsky kraj, bratislava - podunaj. biskupice",0
35874,0,"zahranicie, zahranicie - usa",0
35875,0,"zahranicie, zahranicie - usa",15
35876,0,"presovsky kraj, presov",0
35877,0,"zahranicie, zahranicie - usa",0
35878,0,"zilinsky kraj, cadca",0
35880,0,"zahranicie, zahranicie - ostatne",0
35881,1,"zilinsky kraj, cadca",20
35882,1,"zilinsky kraj, kysucke nove mesto",25
35884,0,"trenciansky kraj, povazska bystrica",18
35885,1,"zahranicie, zahranicie - ostatne",0
35886,0,"banskobystricky kraj, banska bystrica",20
35887,1,"banskobystricky kraj, banska bystrica",18
35888,1,"ceska republika, cz - jihomoravsky kraj",22
35889,1,"trnavsky kraj, hlohovec",18
35890,1,"zilinsky kraj, liptovsky mikulas",0
35891,1,"banskobystricky kraj, rimavska sobota",31
35892,1,"trnavsky kraj, sered",22
35893,1,"kosicky kraj, kosice - juh",0
35894,1,"zilinsky kraj, liptovsky mikulas",0
35895,0,"trnavsky kraj, trnava",20
35896,0,"zilinsky kraj, cadca",0
35897,1,"trenciansky kraj, trencianske teplice",29
35898,1,"zilinsky kraj, namestovo",17
35899,0,"presovsky kraj, hanusovce nad toplou",21
35900,1,"presovsky kraj, poprad",28
35901,0,"trnavsky kraj, hlohovec",21
35903,0,"nitriansky kraj, zlate moravce",22
35904,0,"trnavsky kraj, trnava",0
35905,0,"trnavsky kraj, piestany",19
35906,1,"zilinsky kraj, zilina",20
35907,0,"zilinsky kraj, dolny kubin",19
35908,1,"zilinsky kraj, dolny kubin",0
35912,1,"zilinsky kraj, namestovo",20
35913,0,"zilinsky kraj, dolny kubin",18
35914,1,"zilinsky kraj, dolny kubin",18
35916,1,"zilinsky kraj, dolny kubin",0
35918,0,"zilinsky kraj, trstena",20
35927,1,"zilinsky kraj, turzovka",0
35929,1,"kosicky kraj, kosice - okolie",31
35930,1,"kosicky kraj, kosice - okolie",0
35931,1,"zilinsky kraj, martin",0
35933,1,"zilinsky kraj, cadca",19
35934,1,"bratislavsky kraj, bratislava - lamac",0
35935,1,"zilinsky kraj, liptovsky mikulas",28
35937,1,"zilinsky kraj, kysucke nove mesto",0
35938,0,"ceska republika, cz - ostravsky kraj",22
35940,0,"zilinsky kraj, cadca",0
35942,1,"bratislavsky kraj, bratislava - stare mesto",0
35943,1,"zilinsky kraj, cadca",20
35944,1,"nitriansky kraj, nitra",23
35945,1,"zilinsky kraj, cadca",21
35946,1,"zilinsky kraj, cadca",0
35947,1,"zilinsky kraj, kysucke nove mesto",10
35948,0,"nitriansky kraj, nove zamky",0
35949,0,"zilinsky kraj, cadca",17
35950,0,"zilinsky kraj, cadca",18
35951,0,"zilinsky kraj, kysucke nove mesto",0
35952,1,"zilinsky kraj, cadca",21
35953,0,"nitriansky kraj, nove zamky",0
35956,0,"zilinsky kraj, zilina",23
35958,1,"zilinsky kraj, zilina",15
35959,1,"trnavsky kraj, trnava",18
35960,0,"bratislavsky kraj, bratislava - podunaj. biskupice",0
35961,0,"bratislavsky kraj, bratislava - nove mesto",13
35962,0,"banskobystricky kraj, banska bystrica",37
35963,0,"zilinsky kraj, kysucke nove mesto",14
35964,1,"zilinsky kraj, cadca",0
35965,0,"zilinsky kraj, martin",17
35966,1,"zilinsky kraj, turzovka",0
35967,0,"nitriansky kraj, topolcany",14
35968,0,"kosicky kraj, kosice - juh",15
35969,0,"banskobystricky kraj, velky krtis",11
35970,1,"zilinsky kraj, cadca",18
35971,0,"nitriansky kraj, nove zamky",0
35972,1,"zahranicie, zahranicie - gb",21
35973,0,"zahranicie, zahranicie - ostatne",0
35974,0,"zilinsky kraj, cadca",20
35975,0,"zahranicie, zahranicie - ostatne",22
35976,0,"zilinsky kraj, kysucke nove mesto",12
35978,1,"zilinsky kraj, zilina",21
35979,1,"zilinsky kraj, cadca",19
35980,1,"zilinsky kraj, cadca",0
35981,0,"presovsky kraj, bardejov",0
35982,0,"zahranicie, zahranicie - usa",0
35983,1,"zahranicie, zahranicie - kanada",20
35984,1,"zilinsky kraj, cadca",18
35985,1,"bratislavsky kraj, bratislava - petrzalka",21
35986,0,"banskobystricky kraj, banska bystrica",0
35987,0,"zilinsky kraj, zilina",0
35988,0,"trnavsky kraj, trnava",0
35989,0,"presovsky kraj, vranov nad toplou",0
35990,0,"zilinsky kraj, kysucke nove mesto",0
35991,0,"zilinsky kraj, namestovo",18
35992,1,"zilinsky kraj, dolny kubin",18
35993,0,"zilinsky kraj, dolny kubin",18
35994,0,"zilinsky kraj, dolny kubin",0
35995,0,"zilinsky kraj, dolny kubin",25
35997,1,"zilinsky kraj, dolny kubin",17
35999,1,"zilinsky kraj, dolny kubin",0
36004,1,"zilinsky kraj, dolny kubin",17
36005,1,"zilinsky kraj, dolny kubin",22
36007,1,"zilinsky kraj, dolny kubin",20
36008,1,"zilinsky kraj, cadca",20
36009,1,"zilinsky kraj, zilina",24
36011,0,"zilinsky kraj, kysucke nove mesto",0
36012,0,"zilinsky kraj, zilina",19
36013,1,"zilinsky kraj, zilina",18
36014,1,"zilinsky kraj, zilina",0
36015,0,"zilinsky kraj, zilina",21
36016,1,"zilinsky kraj, martin",22
36017,0,"zilinsky kraj, zilina",0
36018,1,"zilinsky kraj, zilina",17
36019,0,"zilinsky kraj, zilina",0
36020,1,"zilinsky kraj, zilina",21
36021,0,"zilinsky kraj, zilina",0
36023,0,"zilinsky kraj, rajecke teplice",20
36024,1,"zilinsky kraj, zilina",0
36025,0,"zilinsky kraj, zilina",19
36026,1,"zilinsky kraj, zilina",30
36027,0,"zilinsky kraj, zilina",23
36029,0,"zilinsky kraj, kysucke nove mesto",0
36030,1,"banskobystricky kraj, sliac",19
36031,1,"zilinsky kraj, kysucke nove mesto",20
36032,1,"zilinsky kraj, zilina",20
36033,1,"zilinsky kraj, zilina",19
36034,1,"zilinsky kraj, zilina",0
36035,0,"zahranicie, zahranicie - ostatne",29
36036,0,"trenciansky kraj, nove mesto nad vahom",17
36037,1,"presovsky kraj, poprad",35
36038,1,"trnavsky kraj, hlohovec",19
36039,1,"trenciansky kraj, prievidza",28
36040,1,"nitriansky kraj, nitra",0
